"Tree_id","DAT","person","Mean.Tleaf","Max.Tleaf","Asat","Amax","Amin","Ci.at.Asat","E.at.Asat","Ca","A/Ci","Ci/Ca","gs.at.Asat","gs.index","Mean.gs","mean.RH","Flow","mean.Press","Max.VPD","Ciindex","vcmax_Best_Model","Jmax_Best","Rd_Best","Best_Vcmax_25C","Best Jmax_25C","GammaStar","Kmi","TleafK.Asat"
Tree6-1-Traditional,Traditional,Charlie,31.4250790909091,31.5306,4.873165,9.909737,-0.3470207,291.8738,0.001701525,393.3236333,0.0166961371661314,0.742070334170281,0.087271829,0.856635242079209,0.0555469082727273,59.9726150109091,500.113506263636,99.4139977036364,1.945492319,0.958893585490692,33.1800497735794,45.4254442733003,0.214586965467007,19.6273182005099,36.5017264518113,5.87783385399354,122.890897438496,304.503
Tree6-2-Before_DAT,Before_DAT,Charlie,31.2871017902813,31.3334,5.775823,10.27211,-0.6000351,306.2551,0.002111897,402.3387333,0.0188595161354048,0.761187215280225,0.110595093,0.386176420427575,0.0977589823631714,59.9417013403069,500.121987579028,99.3352363805115,1.898613789,0.966924541582613,38.2135384752321,49.8587993225361,0.439205657705012,22.7806379635194,40.1550973549401,5.85368231693814,122.005662753629,304.41912
Tree6-2-Traditional,Traditional,Charlie,31.2569318181818,31.33653,5.716733,10.74941,-0.4479465,280.9758,0.001764691,392.3165484,0.0203459977692029,0.716196655853327,0.092048371,0.83038723546719,0.0726717754545455,59.9769732572727,500.115290990909,99.28784781,1.897505771,0.949253722094121,39.7638772117007,53.1186584588074,0.231687600886313,23.745708949323,42.8025849519623,5.85376854242266,122.008817521923,304.41942
Mela7-1-Before_DAT,Before_DAT,Emmy,31.5033032397959,31.61321,8.792198,15.71365,-0.5074824,244.9293,0.002403005,371.5767333,0.035896881263287,0.659162100448984,0.122839477,0.621739407407729,0.102084407714286,59.8989013842347,500.128779657143,99.5644159349235,1.984556151,0.961877511065969,65.0941689070381,68.6318536113913,-0.894427743924714,38.340619035144,55.0821940587635,5.91393589680824,124.220118432184,304.62783
Mela7-1-Traditional,Traditional,Emmy,31.5205109090909,31.66956,8.20289,15.57755,-0.3476644,246.61,0.001988875,389.2177097,0.0332626008677669,0.633604262740463,0.100750815,0.837415131794958,0.0775254297272727,60.02859824,500.130680636364,99.5740883090909,1.981650754,0.948010665823819,82.4716140349231,77.9357401196883,0.401242143023169,48.5305082524131,62.5329276316825,5.91566437936699,124.283937676017,304.63379
Mela7-2-Before_DAT,Before_DAT,Emmy,31.4286031632653,31.51255,9.073316,15.56063,-0.2024994,229.9849,0.003403255,323.0536667,0.0394517900957845,0.711909269903359,0.177116427,0.248771150489456,0.178348484030612,59.9990835784949,500.129888112245,99.5782700604337,1.946112408,0.9741826001482,58.4280036127818,63.0529506416241,-2.07168998216873,34.5557429872681,50.6635193745903,5.89878692336038,123.661486953169,304.57553
Mela7-2-Traditional,Traditional,Emmy,31.4959816666667,31.6381,8.546031,15.69582,-0.3077142,279.2353,0.002772279,388.6489677,0.0306051240656178,0.718476885845077,0.141699107,0.820491870512085,0.128262145083333,59.9895583141667,500.127175816667,99.5606164075,1.969056083,0.959961373736622,78.2253453486416,76.0970977606049,0.5247634788194,46.0933210043601,61.0804413720884,5.91958989095148,124.428936730448,304.64732
Tree8-1-Before_DAT,Before_DAT,Emmy,31.6706715816327,31.69576,4.849272,13.13366,-0.3217911,237.6483,0.001118514,391.0645625,0.0204052459032949,0.607695820047617,0.054723888,0.280575526660381,0.0564607737372449,59.9779665535714,500.12383478801,99.5016620547704,1.987571801,0.96555904198552,38.0900303388836,53.944864639007,-0.306179527832113,22.2348625365091,43.1894443017092,5.96753860002121,126.206867053444,304.81196
Tree8-1-Traditional,Traditional,Emmy,31.6511390909091,31.71443,4.571298,12.49865,-0.1884118,244.8117,0.001086314,393.9446452,0.0186727104954543,0.621436800786346,0.053223375,0.214315044550706,0.058997322,59.9901326254545,500.122580545455,99.4593775463636,1.995008691,0.965050320666444,77.7280667125647,59.0012219712099,1.02973703278247,45.4201223269906,47.2505400340451,5.96739247555073,126.201429627978,304.81146
Tree8-1.1-Before_DAT,Before_DAT,Emmy,31.6504219642857,31.67404,5.024465,13.62674,-0.236306,169.8164,0.001115403,326.4648,0.0295876311121894,0.52016756477268,0.054628337,0.154089971480223,0.0557536730994898,59.9659306873214,500.122954683929,99.4106902589286,1.985585931,0.985602258257331,38.8836664543869,48.7856624154474,-1.8212956549412,22.7223947980865,39.0699040526414,5.96599568201805,126.149459571104,304.80668
maca1-2-Before_DAT,Before_DAT,Maquelle,31.5369590180879,31.60023,12.02856,28.29962,-0.5376162,183.136,0.00302949,320.9488125,0.0656810239384938,0.570608124621119,0.152199436,0.224401699935994,0.152138668873385,60.1509974183204,500.133806478036,99.1373936509302,1.957768254,0.969304239208293,117.456475222292,124.376682444131,-2.13669013758285,69.05576228782,99.7708452687918,5.94756879050425,125.464857778616,304.74353
maca1-2-Traditional,Traditional,Maquelle,31.6548215384615,31.91315,11.67257,27.3077,-0.5304386,216.9987,0.002442301,384.8980645,0.0537909674113255,0.563782258250353,0.120562349,0.762002162616611,0.118619239307692,60.0688660330769,500.138503723077,99.1140543092308,2.038008448,0.941834127539102,112.599574985038,143.606234143913,-0.0603768029579359,65.7843685073511,114.999687919404,5.97486340372723,126.479579798535,304.83701
maca1-3-Before_DAT,Before_DAT,Maquelle,31.6890165482233,31.73918,11.99625,27.91816,-0.5756723,171.7124,0.002231822,359.7455625,0.0698624560602496,0.477316242087072,0.109028671,0.489332386222164,0.0995601117461929,59.9031277103046,500.137175794162,99.0610001443909,2.010102447,0.959226142940243,134.296281671949,127.091216978422,-1.91351556668037,78.319289528639,101.726298402816,5.9784277374523,126.612391410139,304.84919
